"sexo","grupo_etareo","id_provincia_residencia","provincia_residencia","id_pais_nacimiento","pais_nacimiento","pais_origen","id_profesion_referencia","profesion_referencia","id_pais_formacion","pais_formacion","id_provincia_formacion","provincia_formacion","id_institucion_formadora","institucion_formadora","anio_titulo","total","anio_corte"
"M","85+",30,"Entre Ríos",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1941,1,2023
"M","85+",30,"Entre Ríos",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1942,1,2023
"M","85+",30,"Entre Ríos",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1946,1,2023
"M","85+",30,"Entre Ríos",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1947,1,2023
"M","85+",30,"Entre Ríos",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1958,1,2023
"M","85+",30,"Entre Ríos",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1963,1,2023
"M","85+",30,"Entre Ríos",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1965,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1940,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1957,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1958,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1959,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1960,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1961,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1962,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1963,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1965,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1969,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1970,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1972,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1975,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1976,1,2023
"M","85+",18,"Corrientes",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1977,1,2023
"M","85+",62,"Río Negro",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1954,1,2023
"M","85+",62,"Río Negro",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1969,1,2023
"M","85+",62,"Río Negro",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1973,1,2023
"M","85+",62,"Río Negro",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1974,1,2023
"M","85+",62,"Río Negro",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1975,1,2023
"M","85+",62,"Río Negro",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1978,1,2023
"M","85+",62,"Río Negro",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1986,1,2023
"M","85+",50,"Mendoza",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1951,1,2023
"M","85+",50,"Mendoza",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1952,1,2023
"M","85+",50,"Mendoza",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1953,1,2023
"M","85+",50,"Mendoza",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1959,1,2023
"M","85+",50,"Mendoza",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1963,1,2023
"M","85+",50,"Mendoza",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1968,1,2023
"M","85+",50,"Mendoza",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1971,1,2023
"M","85+",50,"Mendoza",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1976,1,2023
"M","85+",82,"Santa Fe",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1946,1,2023
"M","85+",82,"Santa Fe",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1950,1,2023
"M","85+",82,"Santa Fe",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1952,1,2023
"M","85+",82,"Santa Fe",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1955,1,2023
"M","85+",82,"Santa Fe",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1958,1,2023
"M","85+",82,"Santa Fe",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1964,1,2023
"M","85+",22,"Chaco",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1946,1,2023
"M","85+",22,"Chaco",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1947,1,2023
"M","85+",22,"Chaco",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1954,1,2023
"M","85+",22,"Chaco",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1962,1,2023
"M","85+",22,"Chaco",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1963,1,2023
"M","85+",22,"Chaco",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1964,1,2023
"M","85+",22,"Chaco",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1969,1,2023
"M","85+",22,"Chaco",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1971,1,2023
"M","85+",14,"Córdoba",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1955,1,2023
"M","85+",14,"Córdoba",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1960,1,2023
"M","85+",14,"Córdoba",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1962,1,2023
"M","85+",14,"Córdoba",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1965,1,2023
"M","85+",58,"Neuquén",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1955,1,2023
"M","85+",58,"Neuquén",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1960,1,2023
"M","85+",58,"Neuquén",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1962,1,2023
"M","85+",58,"Neuquén",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1965,1,2023
"M","85+",58,"Neuquén",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1975,1,2023
"M","85+",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1940,1,2023
"M","85+",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1941,1,2023
"M","85+",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1946,1,2023
"M","85+",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1947,1,2023
"M","85+",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1950,1,2023
"M","85+",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1952,1,2023
"M","85+",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1986,1,2023
"M","85+",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1990,1,2023
"M","85+",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",2001,1,2023
"M","85+",90,"Tucumán",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1943,1,2023
"M","85+",90,"Tucumán",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1947,1,2023
"M","85+",90,"Tucumán",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1948,1,2023
"M","85+",90,"Tucumán",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1949,1,2023
"M","85+",90,"Tucumán",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1951,1,2023
"M","85+",90,"Tucumán",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1953,1,2023
"M","85+",90,"Tucumán",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1954,1,2023
"M","85+",90,"Tucumán",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1960,1,2023
"M","85+",90,"Tucumán",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1961,1,2023
"M","85+",70,"San Juan",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1943,1,2023
"M","85+",70,"San Juan",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1955,1,2023
"M","85+",70,"San Juan",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1956,1,2023
"M","85+",70,"San Juan",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1960,1,2023
"M","85+",70,"San Juan",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1963,1,2023
"M","85+",70,"San Juan",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1965,1,2023
"M","85+",70,"San Juan",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1982,1,2023
"M","85+",6,"Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1941,1,2023
"M","85+",6,"Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1979,1,2023
"M","85+",6,"Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1981,1,2023
"M","85+",6,"Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1984,1,2023
"M","85+",6,"Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",2016,1,2023
"M","85+",10,"Catamarca",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1946,1,2023
"M","85+",10,"Catamarca",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1959,1,2023
"M","85+",10,"Catamarca",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1961,1,2023
"M","85+",26,"Chubut",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1955,1,2023
"M","85+",26,"Chubut",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1959,1,2023
"M","85+",26,"Chubut",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1964,1,2023
"M","85+",26,"Chubut",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1967,1,2023
"M","85+",26,"Chubut",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1969,1,2023
"M","85+",26,"Chubut",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1971,1,2023
"M","85+",34,"Formosa",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1952,1,2023
"M","85+",34,"Formosa",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1960,1,2023
"M","85+",34,"Formosa",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1964,1,2023
"M","85+",38,"Jujuy",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1958,1,2023
"M","85+",38,"Jujuy",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1963,1,2023
"M","85+",38,"Jujuy",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1964,1,2023
"M","85+",38,"Jujuy",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1966,1,2023
"M","85+",42,"La Pampa",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1952,1,2023
"M","85+",42,"La Pampa",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1959,1,2023
"M","85+",42,"La Pampa",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1960,1,2023
"M","85+",42,"La Pampa",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1962,1,2023
"M","85+",42,"La Pampa",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1966,1,2023
"M","85+",54,"Misiones",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1962,1,2023
"M","85+",54,"Misiones",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1963,1,2023
"M","85+",66,"Salta",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1949,1,2023
"M","85+",66,"Salta",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1958,1,2023
"M","85+",66,"Salta",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1959,1,2023
"M","85+",66,"Salta",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1961,1,2023
"M","85+",66,"Salta",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1963,1,2023
"M","85+",66,"Salta",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1966,1,2023
"M","85+",66,"Salta",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1967,1,2023
"M","85+",66,"Salta",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1968,1,2023
"M","85+",66,"Salta",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1973,1,2023
"M","85+",66,"Salta",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1989,1,2023
"M","85+",74,"San Luis",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1958,1,2023
"M","85+",74,"San Luis",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1963,1,2023
"M","85+",78,"Santa Cruz",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1965,1,2023
"M","85+",86,"Santiago del Estero",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1943,1,2023
"M","85+",86,"Santiago del Estero",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1945,1,2023
"M","85+",86,"Santiago del Estero",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1954,1,2023
"M","85+",86,"Santiago del Estero",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1961,1,2023
"M","85+",94,"Tierra del Fuego",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1964,1,2023
"M","60-64",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1962,1,2023
"M","60-64",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1978,1,2023
"M","60-64",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",2007,1,2023
"M","60-64",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",2016,1,2023
"M","60-64",2,"Ciudad Autónoma de Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",2018,1,2023
"M","60-64",6,"Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",1978,1,2023
"M","60-64",6,"Buenos Aires",200,"Argentina","Argentina",35,"Médico",200,"Argentina",2,"Ciudad Autónoma de Buenos Aires",1172,"UNIVERSIDAD DE BUENOS AIRES",2004,1,2023
